topk,run,test nodes,fault coverage,node_coverage(%),avg_rmse,max_rmse,escaped_nodes,escaped_faults
1000,73,200,53.00,74.50,0.0000,0.0000,51,188
1000,74,200,58.25,82.00,0.0000,0.0000,36,167
1000,75,200,54.25,78.00,0.0000,0.0000,44,183
1000,76,200,58.50,80.50,0.0000,0.0000,39,166
1000,77,200,55.75,78.00,0.0000,0.0000,44,177
1000,78,200,57.00,83.00,0.0000,0.0000,34,172
1000,79,200,58.25,83.50,0.0000,0.0000,33,167
1000,8,200,55.75,80.00,0.0000,0.0000,40,177
1000,80,200,54.75,78.00,0.0000,0.0000,44,181
1000,81,200,59.50,85.00,0.0000,0.0000,30,162
1000,82,200,55.75,80.00,0.0000,0.0000,40,177
1000,83,200,63.00,86.00,0.0000,0.0000,28,148
1000,84,200,55.50,79.50,0.0000,0.0000,41,178
1000,85,200,59.25,83.00,0.0000,0.0000,34,163
1000,86,200,59.50,85.00,0.0000,0.0000,30,162
1000,87,200,52.00,74.50,0.0000,0.0000,51,192
1000,88,200,58.00,83.50,0.0000,0.0000,33,168
1000,89,200,55.50,79.00,0.0000,0.0000,42,178
1000,9,200,59.75,84.00,0.0000,0.0000,32,161
1000,90,200,60.00,84.50,0.0000,0.0000,31,160
1000,91,200,55.75,78.00,0.0000,0.0000,44,177
1000,92,200,57.75,83.50,0.0000,0.0000,33,169
1000,93,200,60.50,84.50,0.0000,0.0000,31,158
1000,94,200,58.75,82.00,0.0000,0.0000,36,165
1000,95,200,57.50,80.50,0.0000,0.0000,39,170
1000,96,200,55.75,77.00,0.0000,0.0000,46,177
1000,97,200,60.00,85.00,0.0000,0.0000,30,160
1000,98,200,55.75,78.00,0.0000,0.0000,44,177
1000,99,200,60.25,82.00,0.0000,0.0000,36,159
1050,1,210,53.10,73.81,0.0000,0.0000,55,197
1050,10,210,57.86,81.43,0.0000,0.0000,39,177
1050,100,210,56.19,80.48,0.0000,0.0000,41,184
1050,101,210,53.81,77.14,0.0000,0.0000,48,194
1050,102,210,54.76,76.19,0.0000,0.0000,50,190
1050,103,210,46.67,70.00,0.0000,0.0000,63,224
1050,104,210,59.52,82.38,0.0000,0.0000,37,170
1050,105,210,55.48,77.62,0.0000,0.0000,47,187
1050,106,210,59.29,82.38,0.0000,0.0000,37,171
1050,107,210,58.81,82.86,0.0000,0.0000,36,173
1050,108,210,48.33,69.05,0.0000,0.0000,65,217
1050,109,210,56.67,81.43,0.0000,0.0000,39,182
1050,11,210,52.86,76.19,0.0000,0.0000,50,198
1050,110,210,51.90,75.24,0.0000,0.0000,52,202
1050,111,210,56.19,80.95,0.0000,0.0000,40,184
1050,112,210,51.67,74.29,0.0000,0.0000,54,203
1050,113,210,60.00,82.86,0.0000,0.0000,36,168
1050,114,210,57.86,81.90,0.0000,0.0000,38,177
1050,115,210,60.71,84.29,0.0000,0.0000,33,165
1050,116,210,47.14,72.86,0.0000,0.0000,57,222
1050,117,210,54.52,78.57,0.0000,0.0000,45,191
1050,118,210,52.14,73.81,0.0000,0.0000,55,201
1050,119,210,57.14,82.38,0.0000,0.0000,37,180
1050,12,210,56.90,83.33,0.0000,0.0000,35,181
1050,120,210,58.33,80.95,0.0000,0.0000,40,175
1050,121,210,56.19,78.57,0.0000,0.0000,45,184
1050,122,210,61.19,86.19,0.0000,0.0000,29,163
1050,123,210,57.38,79.05,0.0000,0.0000,44,179
1050,124,210,52.62,76.19,0.0000,0.0000,50,199
1050,125,210,61.19,86.19,0.0000,0.0000,29,163
1050,126,210,56.19,77.62,0.0000,0.0000,47,184
1050,127,210,60.24,84.76,0.0000,0.0000,32,167
1050,128,210,52.62,76.19,0.0000,0.0000,50,199
1050,129,210,57.14,84.29,0.0000,0.0000,33,180
1050,13,210,56.67,78.57,0.0000,0.0000,45,182
1050,130,210,51.90,74.29,0.0000,0.0000,54,202
1050,131,210,50.48,71.90,0.0000,0.0000,59,208
1050,132,210,60.48,84.29,0.0000,0.0000,33,166
1050,133,210,55.95,78.57,0.0000,0.0000,45,185
1050,134,210,58.81,81.90,0.0000,0.0000,38,173
1050,135,210,58.57,80.95,0.0000,0.0000,40,174
1050,136,210,60.00,85.71,0.0000,0.0000,30,168
1050,137,210,50.95,77.62,0.0000,0.0000,47,206
1050,138,210,56.67,80.00,0.0000,0.0000,42,182
1050,139,210,53.57,74.29,0.0000,0.0000,54,195
1050,14,210,57.86,85.24,0.0000,0.0000,31,177
1050,140,210,56.43,80.48,0.0000,0.0000,41,183
1050,141,210,58.10,83.81,0.0000,0.0000,34,176
1050,142,210,56.67,79.05,0.0000,0.0000,44,182
1050,143,210,51.43,73.81,0.0000,0.0000,55,204
1050,144,210,59.52,83.33,0.0000,0.0000,35,170
1050,145,210,60.24,85.24,0.0000,0.0000,31,167
1050,146,210,54.52,78.10,0.0000,0.0000,46,191
1050,147,210,53.33,76.67,0.0000,0.0000,49,196
1050,148,210,58.10,82.38,0.0000,0.0000,37,176
1050,149,210,59.29,83.81,0.0000,0.0000,34,171
1050,15,210,60.71,85.24,0.0000,0.0000,31,165
1050,150,210,57.62,82.86,0.0000,0.0000,36,178
1050,151,210,58.33,83.33,0.0000,0.0000,35,175
1050,152,210,58.10,81.43,0.0000,0.0000,39,176
1050,153,210,56.43,81.43,0.0000,0.0000,39,183
1050,154,210,53.57,74.29,0.0000,0.0000,54,195
1050,155,210,57.62,82.86,0.0000,0.0000,36,178
1050,156,210,59.29,83.33,0.0000,0.0000,35,171
1050,157,210,55.24,78.10,0.0000,0.0000,46,188
1050,158,210,55.48,78.10,0.0000,0.0000,46,187
1050,159,210,55.00,79.52,0.0000,0.0000,43,189
1050,16,210,54.76,78.57,0.0000,0.0000,45,190
1050,160,210,58.57,83.33,0.0000,0.0000,35,174
1050,161,210,54.52,77.62,0.0000,0.0000,47,191
1050,162,210,54.29,78.10,0.0000,0.0000,46,192
1050,163,210,56.67,79.52,0.0000,0.0000,43,182
1050,164,210,53.33,78.10,0.0000,0.0000,46,196
1050,165,210,55.24,80.48,0.0000,0.0000,41,188
1050,166,210,52.62,73.81,0.0000,0.0000,55,199
1050,167,210,55.24,80.00,0.0000,0.0000,42,188
1050,168,210,58.10,80.95,0.0000,0.0000,40,176
1050,169,210,61.67,85.71,0.0000,0.0000,30,161
1050,17,210,54.52,78.57,0.0000,0.0000,45,191
1050,170,210,54.05,76.19,0.0000,0.0000,50,193
1050,171,210,56.19,81.43,0.0000,0.0000,39,184
1050,172,210,55.24,76.19,0.0000,0.0000,50,188
1050,173,210,56.43,79.05,0.0000,0.0000,44,183
1050,174,210,55.00,79.52,0.0000,0.0000,43,189
1050,175,210,57.14,80.95,0.0000,0.0000,40,180
1050,176,210,53.81,77.62,0.0000,0.0000,47,194
1050,177,210,52.62,79.05,0.0000,0.0000,44,199
1050,178,210,62.62,86.67,0.0000,0.0000,28,157
1050,179,210,54.29,78.10,0.0000,0.0000,46,192
1050,18,210,52.62,75.24,0.0000,0.0000,52,199
1050,180,210,61.67,85.71,0.0000,0.0000,30,161
1050,181,210,58.33,84.29,0.0000,0.0000,33,175
1050,182,210,56.90,82.38,0.0000,0.0000,37,181
1050,183,210,57.86,80.48,0.0000,0.0000,41,177
1050,184,210,59.29,82.86,0.0000,0.0000,36,171
1050,185,210,55.00,80.00,0.0000,0.0000,42,189
1050,186,210,52.38,73.33,0.0000,0.0000,56,200
1050,187,210,57.38,82.38,0.0000,0.0000,37,179
1050,188,210,57.62,81.90,0.0000,0.0000,38,178
1050,189,210,61.43,84.76,0.0000,0.0000,32,162
1050,19,210,53.10,78.10,0.0000,0.0000,46,197
1050,190,210,56.90,82.86,0.0000,0.0000,36,181
1050,191,210,56.90,81.43,0.0000,0.0000,39,181
1050,192,210,58.57,82.38,0.0000,0.0000,37,174
1050,193,210,52.86,74.29,0.0000,0.0000,54,198
1050,194,210,55.24,77.62,0.0000,0.0000,47,188
1050,195,210,59.05,81.90,0.0000,0.0000,38,172
1050,196,210,59.52,84.76,0.0000,0.0000,32,170
1050,197,210,55.24,80.48,0.0000,0.0000,41,188
1050,198,210,59.29,83.81,0.0000,0.0000,34,171
1050,199,210,58.10,80.48,0.0000,0.0000,41,176
1050,2,210,56.43,78.57,0.0000,0.0000,45,183
1050,20,210,54.76,78.57,0.0000,0.0000,45,190
1050,200,210,58.57,80.95,0.0000,0.0000,40,174
1050,21,210,59.05,82.38,0.0000,0.0000,37,172
1050,22,210,53.81,78.57,0.0000,0.0000,45,194
1050,23,210,47.62,70.00,0.0000,0.0000,63,220
1050,24,210,57.62,83.81,0.0000,0.0000,34,178
1050,25,210,55.48,79.52,0.0000,0.0000,43,187
1050,26,210,56.43,80.48,0.0000,0.0000,41,183
1050,27,210,58.57,83.33,0.0000,0.0000,35,174
1050,28,210,51.19,76.67,0.0000,0.0000,49,205
1050,29,210,57.38,83.81,0.0000,0.0000,34,179
1050,3,210,60.24,85.71,0.0000,0.0000,30,167
1050,30,210,59.76,84.76,0.0000,0.0000,32,169
1050,31,210,54.52,77.14,0.0000,0.0000,48,191
1050,32,210,58.10,83.81,0.0000,0.0000,34,176
1050,33,210,56.19,77.62,0.0000,0.0000,47,184
1050,34,210,49.52,70.95,0.0000,0.0000,61,212
1050,35,210,53.57,76.19,0.0000,0.0000,50,195
1050,36,210,59.29,83.33,0.0000,0.0000,35,171
1050,37,210,59.76,84.76,0.0000,0.0000,32,169
1050,38,210,57.86,82.38,0.0000,0.0000,37,177
1050,39,210,53.33,73.81,0.0000,0.0000,55,196
1050,4,210,58.81,83.33,0.0000,0.0000,35,173
1050,40,210,56.90,80.00,0.0000,0.0000,42,181
1050,41,210,60.24,86.67,0.0000,0.0000,28,167
1050,42,210,55.95,82.86,0.0000,0.0000,36,185
1050,43,210,58.10,83.33,0.0000,0.0000,35,176
1050,44,210,54.05,78.10,0.0000,0.0000,46,193
1050,45,210,60.95,84.76,0.0000,0.0000,32,164
1050,46,210,55.48,79.52,0.0000,0.0000,43,187
1050,47,210,53.33,78.57,0.0000,0.0000,45,196
1050,48,210,56.67,79.52,0.0000,0.0000,43,182
1050,49,210,57.86,80.48,0.0000,0.0000,41,177
1050,5,210,51.67,76.19,0.0000,0.0000,50,203
1050,50,210,55.48,77.62,0.0000,0.0000,47,187
1050,51,210,56.90,78.57,0.0000,0.0000,45,181
1050,52,210,56.43,80.00,0.0000,0.0000,42,183
1050,53,210,59.05,84.29,0.0000,0.0000,33,172
1050,54,210,56.67,80.00,0.0000,0.0000,42,182
1050,55,210,59.29,84.29,0.0000,0.0000,33,171
1050,56,210,56.19,79.52,0.0000,0.0000,43,184
1050,57,210,57.14,80.00,0.0000,0.0000,42,180
1050,58,210,55.00,78.57,0.0000,0.0000,45,189
1050,59,210,51.43,74.76,0.0000,0.0000,53,204
1050,6,210,52.62,73.81,0.0000,0.0000,55,199
1050,60,210,56.19,77.62,0.0000,0.0000,47,184
1050,61,210,58.33,80.48,0.0000,0.0000,41,175
1050,62,210,60.71,86.67,0.0000,0.0000,28,165
1050,63,210,53.33,74.29,0.0000,0.0000,54,196
1050,64,210,59.52,82.86,0.0000,0.0000,36,170
1050,65,210,55.71,79.05,0.0000,0.0000,44,186
1050,66,210,45.95,73.33,0.0000,0.0000,56,227
1050,67,210,54.52,78.10,0.0000,0.0000,46,191
1050,68,210,50.00,73.33,0.0000,0.0000,56,210
1050,69,210,53.81,77.62,0.0000,0.0000,47,194
1050,7,210,57.62,80.00,0.0000,0.0000,42,178
1050,70,210,53.57,80.95,0.0000,0.0000,40,195
1050,71,210,56.67,80.00,0.0000,0.0000,42,182
1050,72,210,55.48,78.10,0.0000,0.0000,46,187
1050,73,210,57.62,81.90,0.0000,0.0000,38,178
1050,74,210,47.38,68.10,0.0000,0.0000,67,221
1050,75,210,57.62,81.43,0.0000,0.0000,39,178
1050,76,210,54.29,77.14,0.0000,0.0000,48,192
1050,77,210,56.43,80.48,0.0000,0.0000,41,183
1050,78,210,54.05,74.76,0.0000,0.0000,53,193
1050,79,210,56.90,81.43,0.0000,0.0000,39,181
1050,8,210,50.00,70.95,0.0000,0.0000,61,210
1050,80,210,53.10,76.67,0.0000,0.0000,49,197
1050,81,210,58.33,84.76,0.0000,0.0000,32,175
1050,82,210,56.90,79.52,0.0000,0.0000,43,181
1050,83,210,57.14,83.81,0.0000,0.0000,34,180
1050,84,210,60.24,85.24,0.0000,0.0000,31,167
1050,85,210,57.62,81.43,0.0000,0.0000,39,178
1050,86,210,56.67,76.67,0.0000,0.0000,49,182
1050,87,210,53.10,75.24,0.0000,0.0000,52,197
1050,88,210,57.14,80.00,0.0000,0.0000,42,180
1050,89,210,56.19,78.10,0.0000,0.0000,46,184
1050,9,210,58.81,85.24,0.0000,0.0000,31,173
1050,90,210,50.00,73.81,0.0000,0.0000,55,210
1050,91,210,59.76,83.81,0.0000,0.0000,34,169
1050,92,210,51.43,78.10,0.0000,0.0000,46,204
1050,93,210,50.71,72.38,0.0000,0.0000,58,207
1050,94,210,54.05,75.71,0.0000,0.0000,51,193
1050,95,210,61.43,82.38,0.0000,0.0000,37,162
1050,96,210,58.33,82.38,0.0000,0.0000,37,175
1050,97,210,61.90,85.71,0.0000,0.0000,30,160
1050,98,210,57.86,80.95,0.0000,0.0000,40,177
1050,99,210,62.14,88.10,0.0000,0.0000,25,159
1100,1,220,57.73,82.73,0.0000,0.0000,38,186
1100,10,220,54.09,75.91,0.0000,0.0000,53,202
1100,100,220,53.86,78.18,0.0000,0.0000,48,203
1100,101,220,58.18,80.00,0.0000,0.0000,44,184
1100,102,220,54.32,76.36,0.0000,0.0000,52,201
1100,103,220,52.27,75.45,0.0000,0.0000,54,210
1100,104,220,55.68,78.18,0.0000,0.0000,48,195
1100,105,220,51.36,75.45,0.0000,0.0000,54,214
1100,106,220,58.41,80.91,0.0000,0.0000,42,183
1100,107,220,60.23,84.55,0.0000,0.0000,34,175
1100,108,220,56.59,82.27,0.0000,0.0000,39,191
1100,109,220,57.05,83.18,0.0000,0.0000,37,189
1100,11,220,50.45,71.36,0.0000,0.0000,63,218
1100,110,220,59.55,84.55,0.0000,0.0000,34,178
1100,111,220,59.77,85.00,0.0000,0.0000,33,177
1100,112,220,57.73,81.36,0.0000,0.0000,41,186
1100,113,220,55.00,80.91,0.0000,0.0000,42,198
1100,114,220,49.77,71.82,0.0000,0.0000,62,221
1100,115,220,54.55,79.09,0.0000,0.0000,46,200
1100,116,220,59.77,85.91,0.0000,0.0000,31,177
1100,117,220,46.82,69.09,0.0000,0.0000,68,234
1100,118,220,59.09,83.18,0.0000,0.0000,37,180
1100,119,220,58.41,80.45,0.0000,0.0000,43,183
1100,12,220,60.00,85.45,0.0000,0.0000,32,176
1100,120,220,59.55,82.27,0.0000,0.0000,39,178
1100,121,220,57.50,81.82,0.0000,0.0000,40,187
1100,122,220,53.64,75.45,0.0000,0.0000,54,204
1100,123,220,57.27,80.91,0.0000,0.0000,42,188
1100,124,220,59.32,80.91,0.0000,0.0000,42,179
1100,125,220,56.59,80.45,0.0000,0.0000,43,191
1100,126,220,58.41,81.82,0.0000,0.0000,40,183
1100,127,220,57.05,79.55,0.0000,0.0000,45,189
1100,128,220,52.50,77.73,0.0000,0.0000,49,209
1100,129,220,56.59,80.45,0.0000,0.0000,43,191
1100,13,220,54.09,76.82,0.0000,0.0000,51,202
1100,130,220,54.77,80.00,0.0000,0.0000,44,199
1100,131,220,50.91,74.09,0.0000,0.0000,57,216
1100,132,220,55.23,79.55,0.0000,0.0000,45,197
1100,133,220,51.14,74.09,0.0000,0.0000,57,215
1100,134,220,55.68,80.00,0.0000,0.0000,44,195
1100,135,220,49.32,70.91,0.0000,0.0000,64,223
1100,136,220,54.32,77.27,0.0000,0.0000,50,201
1100,137,220,62.50,87.27,0.0000,0.0000,28,165
1100,138,220,55.68,80.45,0.0000,0.0000,43,195
1100,139,220,57.05,81.82,0.0000,0.0000,40,189
1100,14,220,57.95,84.09,0.0000,0.0000,35,185
1100,140,220,53.64,77.27,0.0000,0.0000,50,204
1100,141,220,56.59,80.45,0.0000,0.0000,43,191
1100,142,220,57.95,82.27,0.0000,0.0000,39,185
1100,143,220,54.32,78.64,0.0000,0.0000,47,201
1100,144,220,55.45,78.18,0.0000,0.0000,48,196
1100,145,220,48.64,74.55,0.0000,0.0000,56,226
1100,146,220,58.64,83.18,0.0000,0.0000,37,182
1100,147,220,56.59,81.36,0.0000,0.0000,41,191
1100,148,220,56.82,80.00,0.0000,0.0000,44,190
1100,149,220,56.82,80.91,0.0000,0.0000,42,190
1100,15,220,49.55,68.18,0.0000,0.0000,70,222
1100,150,220,56.59,80.45,0.0000,0.0000,43,191
1100,151,220,56.59,81.36,0.0000,0.0000,41,191
1100,152,220,60.45,86.36,0.0000,0.0000,30,174
1100,153,220,56.14,78.64,0.0000,0.0000,47,193
1100,154,220,55.45,79.09,0.0000,0.0000,46,196
1100,155,220,60.68,83.64,0.0000,0.0000,36,173
1100,156,220,54.09,76.36,0.0000,0.0000,52,202
1100,157,220,50.68,75.00,0.0000,0.0000,55,217
1100,158,220,51.36,75.45,0.0000,0.0000,54,214
1100,159,220,62.50,86.82,0.0000,0.0000,29,165
1100,16,220,57.05,80.91,0.0000,0.0000,42,189
1100,160,220,51.14,73.64,0.0000,0.0000,58,215
1100,161,220,54.09,78.18,0.0000,0.0000,48,202
1100,162,220,51.36,75.91,0.0000,0.0000,53,214
1100,163,220,57.95,83.64,0.0000,0.0000,36,185
1100,164,220,50.91,74.55,0.0000,0.0000,56,216
1100,165,220,58.86,84.09,0.0000,0.0000,35,181
1100,166,220,58.64,81.36,0.0000,0.0000,41,182
1100,167,220,51.82,75.91,0.0000,0.0000,53,212
1100,168,220,57.73,81.36,0.0000,0.0000,41,186
1100,169,220,56.59,83.64,0.0000,0.0000,36,191
1100,17,220,55.91,76.82,0.0000,0.0000,51,194
1100,170,220,58.86,84.55,0.0000,0.0000,34,181
1100,171,220,57.27,81.82,0.0000,0.0000,40,188
1100,172,220,57.50,80.91,0.0000,0.0000,42,187
1100,173,220,57.50,79.55,0.0000,0.0000,45,187
1100,174,220,52.95,78.64,0.0000,0.0000,47,207
1100,175,220,53.18,77.73,0.0000,0.0000,49,206
1100,176,220,52.50,73.64,0.0000,0.0000,58,209
1100,177,220,57.05,80.91,0.0000,0.0000,42,189
1100,178,220,50.91,73.18,0.0000,0.0000,59,216
1100,179,220,56.14,78.64,0.0000,0.0000,47,193
1100,18,220,55.68,79.09,0.0000,0.0000,46,195
1100,180,220,59.32,83.18,0.0000,0.0000,37,179
1100,181,220,53.64,78.18,0.0000,0.0000,48,204
1100,182,220,50.23,71.82,0.0000,0.0000,62,219
1100,183,220,61.14,86.82,0.0000,0.0000,29,171
1100,184,220,49.09,72.73,0.0000,0.0000,60,224
1100,185,220,53.18,75.91,0.0000,0.0000,53,206
1100,186,220,60.91,87.27,0.0000,0.0000,28,172
1100,187,220,56.82,77.27,0.0000,0.0000,50,190
1100,188,220,55.45,76.36,0.0000,0.0000,52,196
1100,189,220,55.00,80.91,0.0000,0.0000,42,198
1100,19,220,56.14,79.09,0.0000,0.0000,46,193
1100,190,220,55.00,78.64,0.0000,0.0000,47,198
1100,191,220,60.91,85.91,0.0000,0.0000,31,172
1100,192,220,53.86,76.36,0.0000,0.0000,52,203
1100,193,220,57.05,80.91,0.0000,0.0000,42,189
1100,194,220,54.77,80.00,0.0000,0.0000,44,199
1100,195,220,55.00,80.00,0.0000,0.0000,44,198
1100,196,220,62.73,86.82,0.0000,0.0000,29,164
1100,197,220,57.73,83.18,0.0000,0.0000,37,186
1100,198,220,52.27,73.18,0.0000,0.0000,59,210
1100,199,220,59.77,83.18,0.0000,0.0000,37,177
1100,2,220,59.09,83.18,0.0000,0.0000,37,180
1100,20,220,51.36,73.64,0.0000,0.0000,58,214
1100,200,220,58.41,83.18,0.0000,0.0000,37,183
1100,21,220,54.32,74.55,0.0000,0.0000,56,201
1100,22,220,56.36,80.00,0.0000,0.0000,44,192
1100,23,220,52.73,75.91,0.0000,0.0000,53,208
1100,24,220,51.82,75.45,0.0000,0.0000,54,212
1100,25,220,56.59,80.45,0.0000,0.0000,43,191
1100,26,220,55.00,77.27,0.0000,0.0000,50,198
1100,27,220,61.82,85.91,0.0000,0.0000,31,168
1100,28,220,56.14,80.91,0.0000,0.0000,42,193
1100,29,220,56.59,78.64,0.0000,0.0000,47,191
1100,3,220,49.09,69.09,0.0000,0.0000,68,224
1100,30,220,48.41,73.64,0.0000,0.0000,58,227
1100,31,220,58.18,82.27,0.0000,0.0000,39,184
1100,32,220,56.14,79.09,0.0000,0.0000,46,193
1100,33,220,56.59,81.82,0.0000,0.0000,40,191
1100,34,220,53.64,76.82,0.0000,0.0000,51,204
1100,35,220,51.14,76.36,0.0000,0.0000,52,215
1100,36,220,53.18,76.82,0.0000,0.0000,51,206
1100,37,220,52.05,74.55,0.0000,0.0000,56,211
1100,38,220,52.05,73.18,0.0000,0.0000,59,211
1100,39,220,56.14,78.18,0.0000,0.0000,48,193
1100,4,220,51.82,76.82,0.0000,0.0000,51,212
1100,40,220,55.45,80.00,0.0000,0.0000,44,196
1100,41,220,57.95,80.45,0.0000,0.0000,43,185
1100,42,220,58.86,83.18,0.0000,0.0000,37,181
1100,43,220,60.91,84.09,0.0000,0.0000,35,172
1100,44,220,55.00,79.55,0.0000,0.0000,45,198
1100,45,220,57.73,82.73,0.0000,0.0000,38,186
1100,46,220,51.14,76.36,0.0000,0.0000,52,215
1100,47,220,58.18,83.18,0.0000,0.0000,37,184
1100,48,220,57.05,83.18,0.0000,0.0000,37,189
1100,49,220,57.27,82.27,0.0000,0.0000,39,188
1100,5,220,56.82,80.91,0.0000,0.0000,42,190
1100,50,220,52.50,76.82,0.0000,0.0000,51,209
1100,51,220,57.73,80.91,0.0000,0.0000,42,186
1100,52,220,57.27,80.45,0.0000,0.0000,43,188
1100,53,220,52.95,75.45,0.0000,0.0000,54,207
1100,54,220,57.27,82.73,0.0000,0.0000,38,188
1100,55,220,54.55,76.36,0.0000,0.0000,52,200
1100,56,220,48.64,70.91,0.0000,0.0000,64,226
1100,57,220,54.09,76.82,0.0000,0.0000,51,202
1100,58,220,60.68,85.00,0.0000,0.0000,33,173
1100,59,220,47.73,71.36,0.0000,0.0000,63,230
1100,6,220,54.77,76.82,0.0000,0.0000,51,199
1100,60,220,57.95,81.82,0.0000,0.0000,40,185
1100,61,220,60.00,86.36,0.0000,0.0000,30,176
1100,62,220,56.14,80.91,0.0000,0.0000,42,193
1100,63,220,50.00,75.00,0.0000,0.0000,55,220
1100,64,220,57.27,80.91,0.0000,0.0000,42,188
1100,65,220,54.55,75.91,0.0000,0.0000,53,200
1100,66,220,50.00,70.91,0.0000,0.0000,64,220
1100,67,220,57.95,82.27,0.0000,0.0000,39,185
1100,68,220,58.64,82.73,0.0000,0.0000,38,182
1100,69,220,58.41,83.64,0.0000,0.0000,36,183
1100,7,220,58.18,80.91,0.0000,0.0000,42,184
1100,70,220,60.45,84.09,0.0000,0.0000,35,174
1100,71,220,61.36,85.45,0.0000,0.0000,32,170
1100,72,220,57.73,82.73,0.0000,0.0000,38,186
1100,73,220,56.59,79.09,0.0000,0.0000,46,191
1100,74,220,55.00,79.09,0.0000,0.0000,46,198
1100,75,220,51.59,72.27,0.0000,0.0000,61,213
1100,76,220,54.55,76.82,0.0000,0.0000,51,200
1100,77,220,53.41,76.82,0.0000,0.0000,51,205
1100,78,220,56.36,80.91,0.0000,0.0000,42,192
1100,79,220,53.18,76.82,0.0000,0.0000,51,206
1100,8,220,51.14,70.91,0.0000,0.0000,64,215
1100,80,220,57.27,80.91,0.0000,0.0000,42,188
1100,81,220,54.77,79.55,0.0000,0.0000,45,199
1100,82,220,61.59,86.36,0.0000,0.0000,30,169
1100,83,220,58.86,83.64,0.0000,0.0000,36,181
1100,84,220,57.73,82.27,0.0000,0.0000,39,186
1100,85,220,54.32,75.91,0.0000,0.0000,53,201
1100,86,220,53.41,77.27,0.0000,0.0000,50,205
1100,87,220,60.45,85.00,0.0000,0.0000,33,174
1100,88,220,51.82,75.00,0.0000,0.0000,55,212
1100,89,220,54.77,78.18,0.0000,0.0000,48,199
1100,9,220,53.41,76.36,0.0000,0.0000,52,205
1100,90,220,57.27,80.45,0.0000,0.0000,43,188
1100,91,220,56.59,79.55,0.0000,0.0000,45,191
1100,92,220,53.18,78.64,0.0000,0.0000,47,206
1100,93,220,57.95,82.27,0.0000,0.0000,39,185
1100,94,220,53.86,78.18,0.0000,0.0000,48,203
1100,95,220,57.50,82.27,0.0000,0.0000,39,187
1100,96,220,58.18,84.55,0.0000,0.0000,34,184
1100,97,220,54.09,78.18,0.0000,0.0000,48,202
1100,98,220,52.05,75.00,0.0000,0.0000,55,211
1100,99,220,54.55,79.09,0.0000,0.0000,46,200
1150,1,230,55.00,78.26,0.0000,0.0000,50,207
1150,10,230,46.96,69.13,0.0000,0.0000,71,244
1150,100,230,58.04,80.87,0.0000,0.0000,44,193
1150,101,230,56.09,82.17,0.0000,0.0000,41,202
1150,102,230,54.57,77.83,0.0000,0.0000,51,209
1150,103,230,49.78,74.35,0.0000,0.0000,59,231
1150,104,230,57.39,80.87,0.0000,0.0000,44,196
1150,105,230,53.91,78.70,0.0000,0.0000,49,212
1150,106,230,54.35,80.00,0.0000,0.0000,46,210
1150,107,230,57.83,82.17,0.0000,0.0000,41,194
1150,108,230,52.83,75.22,0.0000,0.0000,57,217
1150,109,230,56.09,81.30,0.0000,0.0000,43,202
1150,11,230,62.17,83.91,0.0000,0.0000,37,174
1150,110,230,53.48,76.09,0.0000,0.0000,55,214
1150,111,230,58.04,81.30,0.0000,0.0000,43,193
1150,112,230,51.30,74.78,0.0000,0.0000,58,224
1150,113,230,57.83,81.30,0.0000,0.0000,43,194
1150,114,230,59.78,81.74,0.0000,0.0000,42,185
1150,115,230,57.17,82.17,0.0000,0.0000,41,197
1150,116,230,55.43,80.87,0.0000,0.0000,44,205
1150,117,230,57.83,81.74,0.0000,0.0000,42,194
1150,118,230,59.35,84.35,0.0000,0.0000,36,187
1150,119,230,53.26,78.26,0.0000,0.0000,50,215
1150,12,230,51.30,73.91,0.0000,0.0000,60,224
1150,120,230,54.78,77.39,0.0000,0.0000,52,208
1150,121,230,53.91,76.09,0.0000,0.0000,55,212
1150,122,230,57.83,81.30,0.0000,0.0000,43,194
1150,123,230,50.65,73.48,0.0000,0.0000,61,227
1150,124,230,47.83,73.48,0.0000,0.0000,61,240
1150,125,230,50.43,74.78,0.0000,0.0000,58,228
1150,126,230,52.83,74.35,0.0000,0.0000,59,217
1150,127,230,47.83,68.26,0.0000,0.0000,73,240
1150,128,230,57.83,83.91,0.0000,0.0000,37,194
1150,129,230,51.30,73.91,0.0000,0.0000,60,224
1150,13,230,56.30,82.17,0.0000,0.0000,41,201
1150,130,230,52.61,73.04,0.0000,0.0000,62,218
1150,131,230,57.17,83.04,0.0000,0.0000,39,197
1150,132,230,55.22,79.57,0.0000,0.0000,47,206
1150,133,230,53.91,74.78,0.0000,0.0000,58,212
1150,134,230,56.74,82.17,0.0000,0.0000,41,199
1150,135,230,57.61,83.04,0.0000,0.0000,39,195
1150,136,230,52.61,76.52,0.0000,0.0000,54,218
1150,137,230,55.87,77.39,0.0000,0.0000,52,203
1150,138,230,55.65,81.30,0.0000,0.0000,43,204
1150,139,230,55.43,80.00,0.0000,0.0000,46,205
1150,14,230,53.70,74.35,0.0000,0.0000,59,213
1150,140,230,51.09,73.91,0.0000,0.0000,60,225
1150,141,230,57.61,83.48,0.0000,0.0000,38,195
1150,142,230,52.17,71.74,0.0000,0.0000,65,220
1150,143,230,50.87,72.61,0.0000,0.0000,63,226
1150,144,230,50.00,76.09,0.0000,0.0000,55,230
