topk,node,tested_nodes,detected_nodes,escaped_nodes,detected_faults,escaped_faults,node_cov_pct,fault_cov_pct
218,n636,218,217,1,434,2,99.54,99.54
219,n628,219,218,1,436,2,99.54,99.54
220,n620,220,219,1,438,2,99.55,99.55
221,n612,221,220,1,440,2,99.55,99.55
222,n604,222,221,1,442,2,99.55,99.55
223,n596,223,222,1,444,2,99.55,99.55
224,n588,224,223,1,446,2,99.55,99.55
225,n1344,225,224,1,448,2,99.56,99.56
226,n1372,226,225,1,450,2,99.56,99.56
227,n1336,227,226,1,452,2,99.56,99.56
228,n580,228,227,1,454,2,99.56,99.56
229,n1352,229,228,1,456,2,99.56,99.56
230,n1397,230,229,1,458,2,99.57,99.57
231,n572,231,230,1,460,2,99.57,99.57
232,n1328,232,231,1,462,2,99.57,99.57
233,n389,233,232,1,464,2,99.57,99.57
234,n392,234,233,1,466,2,99.57,99.57
235,n1296,235,234,1,468,2,99.57,99.57
236,n1304,236,235,1,470,2,99.58,99.58
237,n564,237,236,1,472,2,99.58,99.58
238,n1288,238,237,1,474,2,99.58,99.58
239,n1360,239,238,1,476,2,99.58,99.58
240,n1280,240,239,1,478,2,99.58,99.58
241,n1320,241,240,1,480,2,99.59,99.59
242,n1380,242,241,1,482,2,99.59,99.59
243,n1312,243,242,1,484,2,99.59,99.59
244,n1272,244,243,1,486,2,99.59,99.59
245,n556,245,244,1,488,2,99.59,99.59
246,n1264,246,245,1,490,2,99.59,99.59
247,n1256,247,246,1,492,2,99.60,99.60
248,n548,248,247,1,494,2,99.60,99.60
249,n1048,249,248,1,496,2,99.60,99.60
250,n1152,250,249,1,498,2,99.60,99.60
251,n1040,251,250,1,500,2,99.60,99.60
252,n1056,252,251,1,502,2,99.60,99.60
253,n1072,253,252,1,504,2,99.60,99.60
254,n1096,254,253,1,506,2,99.61,99.61
255,n1168,255,254,1,508,2,99.61,99.61
256,n1224,256,255,1,510,2,99.61,99.61
257,n1128,257,256,1,512,2,99.61,99.61
258,n1008,258,257,1,514,2,99.61,99.61
259,n1024,259,258,1,516,2,99.61,99.61
260,n1032,260,259,1,518,2,99.62,99.62
261,n1064,261,260,1,520,2,99.62,99.62
262,n1080,262,261,1,522,2,99.62,99.62
263,n1088,263,262,1,524,2,99.62,99.62
264,n1120,264,263,1,526,2,99.62,99.62
265,n1144,265,264,1,528,2,99.62,99.62
266,n1160,266,265,1,530,2,99.62,99.62
267,n1176,267,266,1,532,2,99.63,99.63
268,n1184,268,267,1,534,2,99.63,99.63
269,n1192,269,268,1,536,2,99.63,99.63
270,n1232,270,269,1,538,2,99.63,99.63
271,n1248,271,270,1,540,2,99.63,99.63
272,n1112,272,271,1,542,2,99.63,99.63
273,n1208,273,272,1,544,2,99.63,99.63
274,n1240,274,273,1,546,2,99.64,99.64
275,n1104,275,274,1,548,2,99.64,99.64
276,n1016,276,275,1,550,2,99.64,99.64
